602,0.44372,0.71694,0.68118,0.06986,0.097,0.70482,0.52356,0.78666,0.3316,0.40054
603,0.44208,0.71766,0.68432,0.07024,0.096,0.70678,0.52244,0.78664,0.336,0.40056
604,0.44044,0.71838,0.68746,0.07062,0.095,0.70874,0.52132,0.78662,0.3404,0.40058
605,0.4388,0.7191,0.6906,0.071,0.094,0.7107,0.5202,0.7866,0.3448,0.4006
606,0.4363,0.7198,0.69344,0.07132,0.0939,0.71226,0.5187,0.7861,0.34834,0.40062
607,0.4338,0.7205,0.69628,0.07164,0.0938,0.71382,0.5172,0.7856,0.35188,0.40064
608,0.4313,0.7212,0.69912,0.07196,0.0937,0.71538,0.5157,0.7851,0.35542,0.40066
609,0.4288,0.7219,0.70196,0.07228,0.0936,0.71694,0.5142,0.7846,0.35896,0.40068
610,0.4263,0.7226,0.7048,0.0726,0.0935,0.7185,0.5127,0.7841,0.3625,0.4007
611,0.42322,0.7234,0.70742,0.07288,0.094,0.71956,0.51052,0.78402,0.36454,0.40068
612,0.42014,0.7242,0.71004,0.07316,0.0945,0.72062,0.50834,0.78394,0.36658,0.40066
613,0.41706,0.725,0.71266,0.07344,0.095,0.72168,0.50616,0.78386,0.36862,0.40064
614,0.41398,0.7258,0.71528,0.07372,0.0955,0.72274,0.50398,0.78378,0.37066,0.40062
615,0.4109,0.7266,0.7179,0.074,0.096,0.7238,0.5018,0.7837,0.3727,0.4006
616,0.40816,0.7273,0.7203,0.07402,0.09586,0.72538,0.4998,0.7847,0.37384,0.40056
617,0.40542,0.728,0.7227,0.07404,0.09572,0.72696,0.4978,0.7857,0.37498,0.40052
618,0.40268,0.7287,0.7251,0.07406,0.09558,0.72854,0.4958,0.7867,0.37612,0.40048
619,0.39994,0.7294,0.7275,0.07408,0.09544,0.73012,0.4938,0.7877,0.37726,0.40044
620,0.3972,0.7301,0.7299,0.0741,0.0953,0.7317,0.4918,0.7887,0.3784,0.4004
621,0.39584,0.73076,0.73208,0.07392,0.0951,0.73326,0.49078,0.78954,0.37944,0.40038
622,0.39448,0.73142,0.73426,0.07374,0.0949,0.73482,0.48976,0.79038,0.38048,0.40036
623,0.39312,0.73208,0.73644,0.07356,0.0947,0.73638,0.48874,0.79122,0.38152,0.40034
624,0.39176,0.73274,0.73862,0.07338,0.0945,0.73794,0.48772,0.79206,0.38256,0.40032
625,0.3904,0.7334,0.7408,0.0732,0.0943,0.7395,0.4867,0.7929,0.3836,0.4003
626,0.38964,0.73394,0.74268,0.07322,0.09444,0.74068,0.48666,0.79336,0.38448,0.4003
627,0.38888,0.73448,0.74456,0.07324,0.09458,0.74186,0.48662,0.79382,0.38536,0.4003
628,0.38812,0.73502,0.74644,0.07326,0.09472,0.74304,0.48658,0.79428,0.38624,0.4003
629,0.38736,0.73556,0.74832,0.07328,0.09486,0.74422,0.48654,0.79474,0.38712,0.4003
630,0.3866,0.7361,0.7502,0.0733,0.095,0.7454,0.4865,0.7952,0.388,0.4003
631,0.38514,0.73672,0.752,0.07306,0.09508,0.74632,0.48628,0.79532,0.38892,0.40028
632,0.38368,0.73734,0.7538,0.07282,0.09516,0.74724,0.48606,0.79544,0.38984,0.40026
633,0.38222,0.73796,0.7556,0.07258,0.09524,0.74816,0.48584,0.79556,0.39076,0.40024
634,0.38076,0.73858,0.7574,0.07234,0.09532,0.74908,0.48562,0.79568,0.39168,0.40022
635,0.3793,0.7392,0.7592,0.0721,0.0954,0.75,0.4854,0.7958,0.3926,0.4002
636,0.37548,0.73974,0.76102,0.07228,0.09518,0.75036,0.48336,0.7956,0.39312,0.40018
637,0.37166,0.74028,0.76284,0.07246,0.09496,0.75072,0.48132,0.7954,0.39364,0.40016
